WKT,ID,NATURE,TOPONYME
"MULTIPOINT ((5.80254650499009 44.731393406079))",PAIHYDRO0000002204321672,Cascade,
"MULTIPOINT ((6.0648308477806 44.9284238527947))",PAIHYDRO0000002204321674,Cascade,
"MULTIPOINT ((5.80717009958549 44.7598266948425))",PAIHYDRO0000002204321676,Cascade,
"MULTIPOINT ((5.81081251246611 44.7819536586345))",PAIHYDRO0000002204321677,Cascade,
"MULTIPOINT ((5.82409631761288 44.780936674948))",PAIHYDRO0000002204321678,Cascade,
"MULTIPOINT ((5.77545678187853 44.8729799501017))",PAIHYDRO0000002204321683,Cascade,
"MULTIPOINT ((6.17597881230158 45.1441530663671))",PAIHYDRO0000002204321686,Cascade,
"MULTIPOINT ((5.81729056902165 44.7827432060727))",PAIHYDRO0000002204321687,Cascade,
"MULTIPOINT ((5.63794842359331 45.029577165222))",PAIHYDRO0000002204321689,Cascade,
"MULTIPOINT ((5.81100037118584 44.7817389878208))",PAIHYDRO0000002204321691,Cascade,
"MULTIPOINT ((5.91749481682353 45.3324463161654))",PAIHYDRO0000002204321756,Cascade,
"MULTIPOINT ((5.43668756513014 45.1555670720974))",PAIHYDRO0000002204322051,Cascade,
"MULTIPOINT ((5.61679624802983 45.1469237090357))",PAIHYDRO0000002204322052,Cascade,
"MULTIPOINT ((5.86596084282258 44.8218867741802))",PAIHYDRO0000002204322158,Cascade,
"MULTIPOINT ((6.14420578799984 44.8740405506548))",PAIHYDRO0000002204322160,Cascade,
"MULTIPOINT ((5.64421548161711 45.3057199613354))",PAIHYDRO0000002204322167,Cascade,
"MULTIPOINT ((6.08071264270973 44.8576347382078))",PAIHYDRO0000002204322271,Cascade,
"MULTIPOINT ((5.82261920346691 44.755020721933))",PAIHYDRO0000002204322272,Cascade,
"MULTIPOINT ((6.05614519704677 44.9046705585091))",PAIHYDRO0000002204322274,Cascade,
"MULTIPOINT ((5.89079852360918 45.3921896031504))",PAIHYDRO0000002204322292,Cascade,
"MULTIPOINT ((6.03969706736251 45.2269074677016))",PAIHYDRO0000002204322323,Cascade,
"MULTIPOINT ((5.55669337430923 44.79637348358))",PAIHYDRO0000002204322535,Cascade,
"MULTIPOINT ((5.96373822978622 45.1798621334796))",PAIHYDRO0000002204322547,Cascade,
"MULTIPOINT ((6.16310388877655 45.1135733670161))",PAIHYDRO0000002204322551,Cascade,
"MULTIPOINT ((6.1628679565838 45.1135196870496))",PAIHYDRO0000002204322552,Cascade,
"MULTIPOINT ((6.1341003337619 45.2269366661573))",PAIHYDRO0000002204322575,Cascade,
"MULTIPOINT ((6.17394851502055 44.9488512766811))",PAIHYDRO0000002204322580,Cascade,
"MULTIPOINT ((6.18698439206626 45.0469719952606))",PAIHYDRO0000002204322582,Cascade,
"MULTIPOINT ((5.45467661098247 45.1586121506383))",PAIHYDRO0000002204323261,Cascade,
"MULTIPOINT ((5.8119396482904 44.7886564830792))",PAIHYDRO0000002204323368,Cascade,
"MULTIPOINT ((6.06562918459133 44.9433257008092))",PAIHYDRO0000002204323373,Cascade,
"MULTIPOINT ((5.81950796341518 44.7714437558799))",PAIHYDRO0000002204323374,Cascade,
"MULTIPOINT ((5.81223910223667 44.7908488519151))",PAIHYDRO0000002204323376,Cascade,
"MULTIPOINT ((6.0120999441298 44.9803653483257))",PAIHYDRO0000002204323385,Cascade,
"MULTIPOINT ((6.04638563346053 45.0154154758464))",PAIHYDRO0000002204323389,Cascade,
"MULTIPOINT ((5.8236987998927 44.7826927278826))",PAIHYDRO0000002204323390,Cascade,
"MULTIPOINT ((6.00948003035637 44.9815066986772))",PAIHYDRO0000002204323391,Cascade,
"MULTIPOINT ((5.81560743129293 44.7968452468005))",PAIHYDRO0000002204323395,Cascade,
"MULTIPOINT ((6.17538083281466 45.1444305234881))",PAIHYDRO0000002204323396,Cascade,
"MULTIPOINT ((6.06592738606362 44.9438833266565))",PAIHYDRO0000002204323399,Cascade,
"MULTIPOINT ((5.86531304666111 45.031154095461))",PAIHYDRO0000002204323400,Cascade,
"MULTIPOINT ((5.80079298786234 44.7175951309461))",PAIHYDRO0000002204323403,Cascade,
"MULTIPOINT ((6.03909558458721 45.1296150472993))",PAIHYDRO0000002204323405,Cascade,
"MULTIPOINT ((5.77103604898551 44.880389458484))",PAIHYDRO0000002204323411,Cascade,
"MULTIPOINT ((6.023969503692 44.9049864154198))",PAIHYDRO0000002204323412,Cascade,
"MULTIPOINT ((6.02177248619339 44.9043533412241))",PAIHYDRO0000002204323413,Cascade,
"MULTIPOINT ((6.15917634506079 44.9572107234168))",PAIHYDRO0000002204323415,Cascade,
"MULTIPOINT ((6.24344189395459 44.948524490606))",PAIHYDRO0000002204323416,Cascade,
"MULTIPOINT ((5.93598104350096 44.9647506349859))",PAIHYDRO0000002204323417,Cascade,
"MULTIPOINT ((6.28734297363005 44.9605948708898))",PAIHYDRO0000002204323421,Cascade,
"MULTIPOINT ((5.99179827338845 44.9412265526199))",PAIHYDRO0000002204323423,Cascade,
"MULTIPOINT ((5.81370920710011 44.8976227178837))",PAIHYDRO0000002204323431,Cascade,
"MULTIPOINT ((6.04238932070874 45.0095283523824))",PAIHYDRO0000002204323433,Cascade,
"MULTIPOINT ((5.97958629551134 45.3292350778458))",PAIHYDRO0000002204323473,Cascade,
"MULTIPOINT ((5.88953171004895 45.3049745947983))",PAIHYDRO0000002204323477,Cascade,
"MULTIPOINT ((5.85115646066963 45.2855944603143))",PAIHYDRO0000002204323478,Cascade,
"MULTIPOINT ((5.95799813268202 45.1900926598806))",PAIHYDRO0000002204323484,Cascade,
"MULTIPOINT ((5.8703675651972 45.2944934681699))",PAIHYDRO0000002204323490,Cascade,
"MULTIPOINT ((6.10217856672396 45.2951916131058))",PAIHYDRO0000002204323494,Cascade,
"MULTIPOINT ((5.96162050366013 45.1903741430628))",PAIHYDRO0000002204323497,Cascade,
