WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.72185815036754 44.8248980969659))",PAIE_NAT0000000007452785,Lieu-dit non habité,Lieu-dit non habité,prélong
"MULTIPOINT ((5.36502238902218 45.0662126361688))",PAIHABIT0000000007547110,Zone d'habitation,Lieu-dit habité,pré martin
"MULTIPOINT ((6.01892723250091 44.9339568816739))",PAIOROGR0000000007456375,Détail orographique,Versant,les charanches
"MULTIPOINT ((5.59254916423805 45.1298333176237))",PAIHABIT0000000007545923,Zone d'habitation,Lieu-dit habité,les petits geymonds
"MULTIPOINT ((6.07230865183641 45.1281704242293))",PAIHABIT0000000322344269,Zone d'habitation,Quartier,chalet des neiges
"MULTIPOINT ((5.51387327937576 45.174354684108))",PAIOROGR0000000007455019,Détail orographique,Escarpement,rochers du cumacle
"MULTIPOINT ((6.06231460932278 45.0511801219919))",PAIOROGR0000000007455575,Détail orographique,Vallée,combe de l'erette
"MULTIPOINT ((5.67376140237786 44.9421203762876))",PAIHABIT0000000349419965,Zone d'habitation,Quartier,le mas
"MULTIPOINT ((5.69063275066686 45.0979170390991))",PAIHABIT0000000007546565,Zone d'habitation,Quartier,petit rochefort
"MULTIPOINT ((5.69063275066686 45.0979170390991))",PAIHABIT0000000007546565,Zone d'habitation,Quartier,le petit rochefort
"MULTIPOINT ((5.52092954692552 44.9494050786757))",PAIOROGR0000000007456418,Détail orographique,Col,pas étoupe
"MULTIPOINT ((5.66237385801225 44.765302610092))",PAIHABIT0000000221903528,Zone d'habitation,Lieu-dit habité,les écoles
"MULTIPOINT ((5.63115728908891 44.8127934519562))",PAIE_NAT0000002222285457,Lieu-dit non habité,Lieu-dit non habité,gabelle
"MULTIPOINT ((5.81303590825684 45.4187394020862))",PAIOROGR0000000007453829,Détail orographique,Versant,male côte
"MULTIPOINT ((6.07076236455455 44.9399897866118))",PAIOROGR0000002011196296,Détail orographique,Vallée,ancien glacier des pisses
"MULTIPOINT ((6.0582857686761 45.0812134731924))",PAIHABIT0000000228313473,Zone d'habitation,Quartier,quartier de la fruitière
"MULTIPOINT ((6.03917514993749 45.1749055196515))",PAIHABIT0000000007544921,Zone d'habitation,Lieu-dit habité,le clos
"MULTIPOINT ((5.89738887311988 45.3734206025342))",PAIE_NAT0000000007448997,Lieu-dit non habité,Bois,forêt du seuil
"MULTIPOINT ((5.87300127938341 45.1077597056515))",PAIHABIT0000000323303855,Zone d'habitation,Quartier,les chardons bleus
"MULTIPOINT ((5.70066525125819 44.973497426232))",PAIE_NAT0000000007451931,Lieu-dit non habité,Lieu-dit non habité,les granges
"MULTIPOINT ((6.09384788015454 45.4127450547229))",PAIHABIT0000000007540170,Zone d'habitation,Lieu-dit habité,le buisson
"MULTIPOINT ((6.31167378266045 44.8844106076941))",PAIOROGR0000000007456529,Détail orographique,Col,col du chéret
"MULTIPOINT ((5.58284788524731 44.8294239718804))",PAIOROGR0000000007457169,Détail orographique,Sommet,le rocher
"MULTIPOINT ((5.85008362981591 44.8785170076793))",PAIHABIT0000000007548063,Zone d'habitation,Lieu-dit habité,saint-laurent-en-beaumont
"MULTIPOINT ((5.78280167661319 44.9685036604431))",PAIE_NAT0000000007451921,Lieu-dit non habité,Lieu-dit non habité,les communs du lac
"MULTIPOINT ((5.77343264913234 45.3001326316406))",PAIOROGR0000000007454392,Détail orographique,Vallée,combe mercier
"MULTIPOINT ((6.12405895599967 45.0016332677032))",PAIHABIT0000000331640798,Zone d'habitation,Quartier,les sequoias
"MULTIPOINT ((5.7501733559655 45.2178558381))",PAIHABIT0000000007544627,Zone d'habitation,Lieu-dit habité,maubec
"MULTIPOINT ((5.90756928272484 45.3056496688252))",PAIHABIT0000000007542920,Zone d'habitation,Quartier,les balmes
"MULTIPOINT ((6.01849066683147 45.3215995510262))",PAIHABIT0000000007542467,Zone d'habitation,Lieu-dit habité,les vincents
"MULTIPOINT ((5.55847970586632 45.0109025326302))",PAIOROGR0000000007456000,Détail orographique,Gouffre,scialet de la cuillère à pot
"MULTIPOINT ((5.52883087995641 45.1259552669856))",PAIHABIT0000000221286102,Zone d'habitation,Lieu-dit habité,le grand duc
"MULTIPOINT ((5.93304567440876 44.8045221121657))",PAIE_NAT0000000007452824,Lieu-dit non habité,Lieu-dit non habité,la croix
"MULTIPOINT ((5.92078466224369 45.4745773482251))",PAIOROGR0000000353598733,Détail orographique,Versant,la grande côte
"MULTIPOINT ((5.6450523005767 44.9791087932508))",PAIHABIT0000000007547686,Zone d'habitation,Lieu-dit habité,charouse
"MULTIPOINT ((5.64194404932605 45.2821374408615))",PAIHABIT0000000007543643,Zone d'habitation,Quartier,ville neuve
"MULTIPOINT ((5.56117706158125 44.8682810353527))",PAIOROGR0000000007456953,Détail orographique,Gorge,ravin de mouna
"MULTIPOINT ((5.55333519680556 45.1847432844865))",PAIE_NAT0000000007450836,Lieu-dit non habité,Lieu-dit non habité,les éperouses
"MULTIPOINT ((5.78324727871322 45.1176916269695))",PAIHABIT0000000349339239,Zone d'habitation,Quartier,le bouchain
"MULTIPOINT ((5.60935408959665 45.2634625904982))",PAIE_NAT0000000007450316,Lieu-dit non habité,Lieu-dit non habité,la bournay
"MULTIPOINT ((5.85332352707082 45.0345380028415))",PAIHABIT0000000007547228,Zone d'habitation,Quartier,lotissement de saint-étienne
"MULTIPOINT ((6.0318933362721 45.280954544672))",PAIOROGR0000000007454376,Détail orographique,Sommet,rocher de monteynard
"MULTIPOINT ((5.50942995759437 45.1123627193157))",PAIE_NAT0000000007451223,Lieu-dit non habité,Bois,bois des enversins
"MULTIPOINT ((6.01340241058394 45.2799622893199))",PAIE_NAT0000000007449962,Lieu-dit non habité,Lieu-dit non habité,les rivaux
"MULTIPOINT ((5.82120243128576 45.1930329801184))",PAIHABIT0000000007544978,Zone d'habitation,Quartier,la briot
"MULTIPOINT ((5.91247053374151 45.3026090483902))",PAIHABIT0000000256633773,Zone d'habitation,Quartier,le grand pré
"MULTIPOINT ((5.92179621979234 44.9907222361186))",PAIOROGR0000000007455960,Détail orographique,Sommet,tête de barbabon
"MULTIPOINT ((5.92179621979234 44.9907222361186))",PAIOROGR0000000007455960,Détail orographique,Sommet,tête de barbalon
"MULTIPOINT ((5.64608500369069 45.241254997124))",PAIHABIT0000000225496969,Zone d'habitation,Lieu-dit habité,grande île
"MULTIPOINT ((5.64608500369069 45.241254997124))",PAIHABIT0000000225496969,Zone d'habitation,Lieu-dit habité,les grandes îles
"MULTIPOINT ((5.96276769107494 45.2730483753185))",PAIHABIT0000000007543539,Zone d'habitation,Quartier,le balcon des adrets
"MULTIPOINT ((6.06586542387169 45.3523014460934))",PAIOROGR0000000007454069,Détail orographique,Vallée,combe du bachat
"MULTIPOINT ((5.76832816549384 45.2494154843926))",PAIHABIT0000000007544118,Zone d'habitation,Lieu-dit habité,pillonnières
"MULTIPOINT ((5.76832816549384 45.2494154843926))",PAIHABIT0000000007544118,Zone d'habitation,Lieu-dit habité,pillonnière
"MULTIPOINT ((5.88950808724061 45.3071773524472))",PAIOROGR0000000007454329,Détail orographique,Col,le pal de fet
"MULTIPOINT ((5.88950808724061 45.3071773524472))",PAIOROGR0000000007454329,Détail orographique,Col,le pal de fer
"MULTIPOINT ((5.96354679875389 45.3566438794435))",PAIE_NAT0000000007449166,Lieu-dit non habité,Lieu-dit non habité,les corvées
"MULTIPOINT ((5.65308807715529 44.8708813515125))",PAIOROGR0000000007456937,Détail orographique,Versant,les sagnes
"MULTIPOINT ((5.9203822094966 45.2614409566213))",PAIHABIT0000000007543844,Zone d'habitation,Lieu-dit habité,le boccard
"MULTIPOINT ((5.9203822094966 45.2614409566213))",PAIHABIT0000000007543844,Zone d'habitation,Lieu-dit habité,au boccard
"MULTIPOINT ((5.97743124185765 45.305731866753))",PAIHABIT0000000007542889,Zone d'habitation,Lieu-dit habité,doussagne
"MULTIPOINT ((6.04746720856534 45.2698818298942))",PAIHABIT0000000007543517,Zone d'habitation,Lieu-dit habité,le chalet des fanges
"MULTIPOINT ((5.7512706199232 44.8914061641861))",PAIE_NAT0000000007452375,Lieu-dit non habité,Lieu-dit non habité,combéron
"MULTIPOINT ((5.36099851763214 45.1333869504515))",PAIHABIT0000000007546215,Zone d'habitation,Lieu-dit habité,l'île
"MULTIPOINT ((5.97422222800121 45.2412409879107))",PAIOROGR0000000070195312,Détail orographique,Vallée,ravin de dideret
"MULTIPOINT ((5.68677501763529 44.8415066910021))",PAIE_NAT0000000007452707,Lieu-dit non habité,Bois,bois des bertaux
"MULTIPOINT ((5.67036032903794 45.208383259034))",PAIHABIT0000000121809476,Zone d'habitation,Quartier,domaine de la petite saône
"MULTIPOINT ((5.85453156939307 45.1588187929346))",PAIHABIT0000000007545453,Zone d'habitation,Lieu-dit habité,le chenevas
"MULTIPOINT ((5.63423791498363 45.1937147871108))",PAIE_NAT0000000007450738,Lieu-dit non habité,Bois,mollard jacques
"MULTIPOINT ((5.69728067142154 45.0103605416407))",PAIHABIT0000000007547468,Zone d'habitation,Quartier,les prénoux
"MULTIPOINT ((5.99358538057108 44.8753244976127))",PAIOROGR0000000007456789,Détail orographique,Rochers,rocher blanc
"MULTIPOINT ((5.99086903826305 45.3730866976955))",PAIHABIT0000000007541185,Zone d'habitation,Quartier,le marcieu
"MULTIPOINT ((5.99086903826305 45.3730866976955))",PAIHABIT0000000007541185,Zone d'habitation,Quartier,res le marcieu
"MULTIPOINT ((5.75366824681087 45.2367748356439))",PAIE_NAT0000000007450509,Lieu-dit non habité,Bois,le denier
"MULTIPOINT ((5.8754547358596 44.8399874647323))",PAIHABIT0000000007548170,Zone d'habitation,Lieu-dit habité,les itiers
"MULTIPOINT ((5.80991424744097 45.2215592771513))",PAIHABIT0000000225479102,Zone d'habitation,Lieu-dit habité,pré morard
"MULTIPOINT ((5.68699211070746 45.3152922474078))",PAIE_NAT0000000007449836,Lieu-dit non habité,Lieu-dit non habité,prairie de charminelle
"MULTIPOINT ((6.04893985482977 45.0306381692037))",PAIE_NAT0000000007451516,Lieu-dit non habité,Lieu-dit non habité,la croix du plan
"MULTIPOINT ((5.65537328493664 44.9016728359037))",PAIHABIT0000000007548027,Zone d'habitation,Ruines,grange mollière
"MULTIPOINT ((5.93326530299978 44.8959037023025))",PAIHABIT0000000007547995,Zone d'habitation,Lieu-dit habité,la roche
"MULTIPOINT ((5.75556326912737 44.834095257952))",PAIHABIT0000000007548266,Zone d'habitation,Lieu-dit habité,arthodon
"MULTIPOINT ((5.75556326912737 44.834095257952))",PAIHABIT0000000007548266,Zone d'habitation,Lieu-dit habité,charvet
